fips,population,hispanic,minority,female,unemployed,income,nodegree,bachelor,inactivity,obesity,density,votergap20,votergap16
30065,4600,3.165,4.736,50.044,4.2,39.827,9.2,15.1,28.6,27.5,42.1,-69.7674419,-67.663
51065,25732,3.229,18.391,54.446,3.7,64.258,15,29.6,22.9,27.6,89.8,-4.676259,-9.391
18095,131417,3.871,11.474,50.172,5.6,44.73,12.9,17.1,26,33.4,102.7,-22.5725484,-25.682
30111,144797,5.449,8.975,50.926,3.3,51.653,7.6,28.7,21.5,25.1,1.1,-23.9713198,-27.053
18041,24101,0.986,3.136,50.58,6.5,40.122,19.9,10.1,34.2,33,426.5,-54.4396212,-48.132
48311,810,38.78,5.732,47.927,2.1,61.571,29.8,4.4,27.3,32.2,226.5,-78.875969,-83.3
19177,7679,1.294,2.029,48.992,4,42.555,11.4,14,27,35.7,29.6,-52.6246373,-47.674
5059,31787,3.315,14.578,47.759,5.2,37.831,15.6,14.1,37.1,34.7,53.5,-48.7377558,-42.119
12003,26336,2.549,16.411,47.681,5.4,47.121,19.6,10.9,35.7,35.8,46.3,-70.2325912,-64.762
20047,3071,20.451,5.121,49.292,3.3,49.256,15.5,21.7,29.3,32.9,243.1,-60.7966457,-63.073
26117,62733,3.478,4.934,48.39,5.4,41.554,12.9,13.4,25.8,34,276.7,-37.7320873,-34.015
21233,13706,4.784,7.054,49.886,5.2,43.024,22.2,7.9,31.4,35.6,45.4,-51.6441328,-54.384
22067,28223,1.322,49.911,51.896,10.9,30.636,23,13.3,36.3,39.4,19.4,-13.5130465,-11.365
44005,80300,5.677,9.516,50.786,5.2,69.203,7.7,44.9,16.7,23.1,985.9,29.8257779,19.353
40019,48326,7.026,24.338,51.289,4.4,44.402,14.5,18.2,28.3,32.3,128.9,-52.5129627,-52.603
13319,10076,2.818,41.234,51.6,7.4,34.512,19.6,8.2,29.2,34.5,21.4,-12.3480084,-10.267
1125,184035,3.317,34.401,51.854,5.5,46.892,13,27.7,26.2,34.3,147.3,-14.8072573,-19.527
48285,18539,18.456,9.286,51.281,3.8,47.041,18.9,15.3,29.5,32,4.6,-73.266647,-71.458
16047,14430,28.886,5.287,48.757,3.4,44.669,23,11.8,23.4,30,29.8,-56.2479339,-54.19
36111,181440,10.071,12.139,50.329,4.9,56.718,10.9,30.1,20.4,27.2,214,20.7620212,9.137
33017,123589,2.257,6.734,51.287,3.1,58.577,8.2,33.2,21.3,29.1,425,15.261699,8.563
17017,13559,18.627,6.546,49.591,5.7,46.289,15,13.2,23.6,28,34.6,-37.8032725,-31.638
12087,73165,22.616,10.279,47.716,3.5,57.411,9.6,29.7,20.9,22,74.3,-7.9368715,-6.919
28021,10755,1.246,86.284,52.776,12.9,26.083,22.3,16.5,34.5,47.6,20.4,71.2294897,71.395
41023,6795,3.911,5.219,50.188,8.9,41.304,12.1,19.5,21.2,29.6,1.6,-56.91906,-58.859
4021,340962,29.268,16.908,47.863,6.3,49.876,15.1,17.8,24.5,31.6,70,-17.2840507,-19.317
47139,15648,1.806,3.19,50.188,6.8,36.643,22.4,10.2,33.2,34.9,31.2,-63.3971291,-58.972
37165,36292,2.85,53.705,50.444,10.7,32.782,22.2,15,25,36.4,67.1,-1.9424704,7.764
26105,28637,4.555,4.565,50.175,5.8,42.896,9.3,20.1,23.5,29.9,37.1,-19.7345543,-21.995
39009,63026,1.911,8.827,50.096,6.2,34.216,10.6,28.8,24.2,28.3,144.6,15.0044131,16.95
26009,23834,2.073,3.058,50.328,7.2,45.743,9.2,24.9,25.6,32.2,51.8,-23.7507053,-29.627
36097,18720,1.897,3.316,50.005,6.6,48.135,11.3,18,22.8,30.8,52.7,-17.5324012,-28.707
35049,147532,51.198,9.137,51.379,5.4,52.628,12.4,39.9,10.5,13.7,6.2,53.7548493,50.81
47115,28068,1.646,6.607,51.013,6.9,40.766,23.2,15.3,32.8,32.9,176.4,-50.7996379,-44.784
47081,23805,2.13,7.569,47.625,5.7,37.443,24.7,11.2,32.7,32.1,57.5,-55.4007323,-49.755
23009,53447,1.39,3.794,51.117,5.7,45.807,6.6,32.6,17.1,24.3,18.1,12.2967822,7.582
21083,37719,5.965,7.498,51.068,6.3,39.247,19.1,16.7,27.2,30.1,95.6,-56.6870372,-56.431
18025,10540,1.355,2.442,49.318,6,40.657,17.7,10.7,27.8,33,82,-43.0420712,-36.811
31081,9280,3.515,1.915,49.706,2.9,62.191,5.6,24.8,19.4,32.5,107.3,-57.6721489,-58.956
28005,13038,1.082,41.634,51.575,7.7,30.668,25.3,11.5,33.1,42.3,92.6,-26.1673152,-22.665
13275,46188,3.597,39.762,52.615,7.1,36.973,19.4,17.6,25.4,34,82.1,-19.4298265,-21.821
17025,13538,1.445,2.755,50.484,7.1,45.709,12.7,13.5,28.8,31,32.6,-65.3499855,-63.635
31027,8362,1.903,1.541,49.545,2.4,54.421,6.9,16.5,27.1,28.3,45.3,-69.0352282,-67.913
29129,3475,1.11,2.842,50.46,4.4,38.023,12.1,14.2,26,33.4,65.9,-74.1427769,-73.03
35005,63622,55.375,7.899,50.116,6.4,38.403,21.9,18.4,26.1,29.2,0.5,-41.3269171,-36.222
46017,2067,3.58,81.814,50.501,7.4,21.658,20.6,8.6,25.8,42,6.4,30.7832423,25.51
1133,23997,2.89,3.853,50.865,7.6,35.528,26.2,11.1,32,30.2,39.9,-81.7174761,-81.463
19141,13928,4.562,3.211,50.057,2.8,55.968,8.6,19.5,19.6,31.6,97.7,-56.9725864,-60.166
1005,29737,4.424,49.885,46.589,8.9,34.971,25.4,13.6,31.8,44.4,31,-7.6630538,-5.611
40129,3407,7.313,10.824,49.34,4,56.139,8.3,21.2,33.7,32.8,8.3,-79.6619412,-79.352
32510,55176,23.448,10.658,48.9,7.3,45.639,13.2,20.4,17.2,24.6,1.1,-11.3588218,-14.051
46041,5969,3.923,77.08,51.205,11.5,34.936,17.8,14.9,28.1,39.9,7,17.3448627,9.607
36083,155541,4.67,12.851,50.62,4.7,59.925,9.3,28.5,23.7,27.4,20553.6,5.5889047,-2.87
31157,36865,23.259,6.564,51.438,3.4,47.194,12.6,21.2,23.8,33.9,27.7,-43.6744456,-48.946
21145,65880,2.419,14.391,52.023,5.9,41.216,12.8,22.7,28,33.7,38.9,-31.7114645,-37.196
38093,20463,2.265,5.487,48.898,2.5,53.333,12.7,22.3,24.3,33,2.8,-43.3577668,-42.483
29159,41421,8.536,7.128,50.728,5.3,40.038,17.4,16.7,28.9,36.5,40,-47.4996073,-46.938
38059,26464,2.735,7.575,49.403,3,54.637,9.1,25.3,23.8,33.3,8.1,-50.3700584,-53.013
18137,27421,1.843,2.62,50.855,5.4,52.491,12.9,16.8,26.1,32.7,57.9,-59.4702543,-57.349
41065,24149,17.412,8.873,50.305,5.7,44.01,14.9,18.7,17.2,25.5,2.2,-3.0502477,-9.661
39081,67691,1.326,8.275,51.278,7.4,40.148,10.5,15.2,28.5,36.6,79,-38.3969786,-35.682
54037,52750,5.588,11.667,50.699,4.1,66.95,11.9,28.3,24.8,33.2,255.2,-10.4898387,-15.354
38097,7868,3.506,4.292,48.902,2.8,58.995,9.6,27.9,21.5,32.8,2.2,-24.8791103,-26.501
42107,146952,3.854,5.249,48.9,6.1,43.169,12.9,14.9,27.9,35.1,16.1,-39.8623288,-43.367
31095,7238,3.786,2.699,50.282,2.7,44.947,10.5,13.2,28,36.2,11,-43.0570506,-45.364
13213,40621,14.528,4.403,50.33,7.4,40.976,31.2,8.6,30,32.5,115,-69.1467931,-68.757
19099,36257,2.077,3.975,49.04,3.8,52.75,8.6,17.7,28.7,32.2,31.2,-21.7399921,-18.364
48327,2127,35.444,4.436,49.954,5.2,32.58,24.7,19.2,25.9,27.3,34.7,-60.8949417,-61.395
46061,3553,0.945,1.625,48.863,3.3,61.945,7.4,24.8,23.3,28.9,2.4,-51.758794,-53.49
56035,8792,7.607,5.394,46.247,5.1,77.222,5.3,23.6,16.5,23.5,2.1,-61.5,-64.347
13209,8930,6.055,28.757,48.151,8.4,36.436,17.8,14.4,30.7,36.2,38.1,-49.9495713,-51.152
29017,11841,1.01,2.43,50.082,5.6,39.033,19.9,11.5,32.4,33.1,27.1,-73.8258399,-72.711
13005,10601,8.125,19.188,50.898,5.5,34.201,25.8,12.1,28.1,32.7,42.9,-72.6863753,-68.554
48041,179992,24.928,19.837,49.307,3.4,41.641,14.7,38.3,18.9,28.4,230.7,-14.3203113,-23.655
46009,6995,2.319,10.723,41.646,2.7,47.987,12.3,17.6,23.3,29.6,2.9,-50.44985,-47.108
55139,163370,4.058,7.302,49.641,4.3,52.711,8.1,26.1,19.2,31.9,384.3,-3.9731155,-7.443
12035,91622,10.136,16.277,51.989,6.2,51.556,10.2,23.4,22.1,24.2,197.1,-20.7512968,-20.586
53061,694571,9.9,20.29,49.71,4.8,71.89,8.7,29.3,17.6,29.4,341.8,20.579039,16.694
28053,9809,2.884,76.756,53.109,12.9,25.562,34.4,12,34.7,41.6,25.4,45.309143,48.013
24041,36262,6.257,16.744,52.559,5.1,54.836,11.7,33.4,20.9,29.3,82.8,0.5142983,-11.921
33019,42692,1.513,3.389,50.65,2.9,57.142,9.8,27.4,22.4,28.8,333.7,3.6177194,-2.648
19175,12241,2.871,3.104,51.512,4.1,44.905,8.8,16.6,26.4,37.8,11.9,-31.738076,-27.757
20155,63357,9.313,7.249,49.542,4.3,46.533,11.6,19.7,26.9,35.7,2.4,-34.204216,-35.952
5049,11585,1.27,3.228,50.197,5.4,33.347,15.5,10.7,31.4,32.9,19.8,-57.1596015,-50.367
54091,16328,0.893,2.986,49.397,6,40.305,15.3,15.8,32,37,97.8,-49.8577814,-49.523
47013,40970,1.25,2.397,51.358,8.1,33.333,28,9.5,31.1,32.5,301,-66.2291569,-60.877
48231,82831,15.418,13.409,50.54,4.7,43.385,17,17.4,23.4,27,0.8,-52.4833536,-56.325
47143,31516,4.919,5.085,50.756,7.6,37.952,23.2,11.7,38.3,30.4,180.3,-63.657696,-61.283
28149,48175,2.215,50.599,52.408,6.8,40.397,14.9,25.2,32.9,32.7,38.2,0.3657436,-4.932
17147,16550,1.178,2.496,50.278,5.1,65.971,6.5,26.6,22,29,50.6,-29.7189981,-33.599
22123,11329,3.188,18.277,49.579,13.3,33.959,28,10.1,33.6,36,123.6,-71.3974663,-68.397
37117,23337,3.866,45.387,52.888,7.7,35.93,18.7,12.9,32.4,38,46.2,-4.9521531,-0.506
37145,37667,4.333,29.929,51.303,6.7,45.841,17.1,14,27,32.7,54.4,-21.5538504,-17.324
31009,458,0.205,1.437,49.076,4.4,38.228,1.3,15.7,25.4,29.1,0.9,-77.2870662,-77.636
21207,17377,3.652,2.706,51.161,11.9,33.623,27.7,12,33.2,34.6,83.4,-69.1016893,-70.59
39145,76334,1.325,5.376,50.702,7.7,37.625,17.7,14.4,31.9,37,149.2,-42.2161201,-36.805
24510,637418,4.817,68.302,52.871,7.7,41.895,19.1,27.7,26.6,33.7,109.9,76.5961568,74.57
51069,74972,7.736,8.655,50.213,4,65.485,13.6,28.2,20.8,31.7,189.4,-27.4046554,-35.255
28051,20290,0.981,83.359,52.426,12.1,22.64,29.6,12,37.5,46.1,282,64.3130007,66.274
35021,663,44.126,4.155,46.991,8.6,40.38,10.8,23.9,24,22.9,1.5,-27.7227722,-29.412
30057,7457,3.247,3.373,47.808,3.6,41.539,5.5,29.4,23.7,21.7,0.7,-39.7568589,-44.597
48375,121816,37.655,19.404,48.451,3.4,38.224,23.7,15.1,28.5,31,43,-38.6927438,-41.931
19189,10602,4.223,4.355,51.23,3.9,50.703,7.4,21.3,27.3,28.6,53.1,-26.6499162,-26.535
5125,99449,4.28,10.229,50.965,4.2,55.915,11.2,23,30.7,32.5,148,-41.2507242,-42.993
56025,74508,8.441,6.145,49.507,4.8,57.427,8.2,21.3,22.9,29.4,14.1,-47.3029866,-52.165
20183,3753,1.89,3.105,50,3.9,41.303,10,18.9,31.2,34.1,5.7,-67.0267731,-66.534
48389,11046,74.749,8.573,39.825,4.8,39.006,37.6,10.6,24.5,28.3,12.4,-23.2854432,7.601
24033,834560,17.163,73.134,51.817,5.3,71.904,14.4,30.4,22.5,33.4,1978.2,80.5258265,80.987
29101,52657,4.148,10.86,48.598,5.4,49.949,9,26,22,30.9,333.1,-36.8248065,-36.885
47021,39876,2.77,4.419,50.142,4.9,51.475,17.1,19.3,32.6,33.8,168.3,-44.047384,-46.881
8089,18670,41.694,8.854,50.324,5.8,33.043,17.5,15.5,21.3,26.9,14.9,-22.462406,-25.189
1057,17371,1.605,13.969,50.57,7,35.664,23.9,13.8,31.4,33.7,27.5,-67.3625371,-65.239
42079,312845,9.779,8.577,50.615,6.3,44.222,11.4,21.4,28.2,28.9,1012.5,-14.3855049,-19.629
12049,29415,43.259,11.883,46.658,6.7,35.371,34.7,10,33.7,33.9,43.5,-45.0677666,-40.795
39075,41854,0.97,1.253,49.994,3.4,50.069,44.2,7.8,27,31.2,69.7,-67.9848613,-62.94
17067,18359,1.402,2.211,50.466,6.4,48.767,9.1,18.6,25.5,28.6,19.5,-48.9289139,-50.767
21237,7099,0.799,1.446,50.53,10.1,25.768,36,10.7,32.7,32.3,81.4,-42.2289358,-39.886
37135,129083,8.527,23.362,52.042,4.6,60.304,8.1,56.2,16.7,23.3,233.1,51.0818029,51.023
5127,11123,7.733,8.998,49.073,5,33.202,24.2,12.2,30.6,32.5,12.6,-69.8113208,-61.587
16087,10119,17.188,5.118,49.83,5.7,35.955,17.8,14.4,27.6,30.3,2.7,-57.6534431,-56.286
40051,51649,5.689,13.935,50.165,4.3,51.199,14.4,17.2,29.2,34.8,34.4,-62.3089909,-60.273
28011,36766,2.2,65.86,53.193,7.9,29.297,25.3,21.4,33.5,37.5,21.5,30.7988941,32.414
47165,158759,4.478,10.793,51.098,4.7,58.291,11.8,24,29.3,29.7,379.4,-38.6203174,-44.952
47043,48230,3.329,7.462,50.869,5.6,45.914,15.7,13.5,37.8,35.9,61.5,-47.4324713,-45.625
36043,62236,2.143,3.59,50.67,6.3,44.148,11.1,21.3,23.2,29.6,2.8,-30.2198917,-34.52
17055,39312,1.598,2.786,50.807,8.2,37.758,13.6,12.7,28.4,30.2,29,-47.5786535,-45.271
31077,2251,2.058,1.935,49.362,3.1,43.858,7.9,15.1,34.3,32.4,0.8,-62.5596185,-60.172
23013,40801,1.41,3.174,50.601,4.1,50.002,6.7,30.7,17.9,23.1,140.8,19.6988322,14.3
30045,2051,1.713,2.233,47.923,3.5,43.272,6.2,32.1,26.5,28.8,6.9,-56.9196429,-53.272
36037,57868,3.147,7.118,50.181,5,52.41,9.2,20.2,22.7,26.8,112.1,-31.432843,-36.954
55121,27754,7.374,3.052,49.408,4,50.266,12.6,18.1,19.8,29.6,39.3,-16.5669701,-12.702
13139,187743,27.685,12.853,50.049,4.7,52.238,21.5,22.8,21.9,25.7,457.5,-43.2365255,-50.658
44003,168752,4.411,6.91,51.785,5.5,61.923,9.8,30.1,21.9,28.8,2064,7.6396722,-0.7
1053,37434,2.096,38.048,48.742,7,37.077,21.4,12.5,31.9,37.7,40.5,-37.4041483,-36.705
45013,155215,11.221,22.815,50.798,5.4,55.427,8.4,37.4,15.2,22,41.2,-9.9913119,-14.304
27037,396500,6.687,14.286,50.853,3.3,76.269,5.2,39.5,16.2,26.6,62.6,13.9240217,4.648
19077,10833,2.304,2.314,50.384,3.6,49.507,7.8,18,28.2,35.9,24.8,-36.0226024,-33.304
39117,34642,1.448,2.843,49.755,5,49.846,12.6,13.8,35,36.9,36.2,-54.3371079,-49.493
40071,46110,7.561,18.818,50.586,5.5,41.514,13,19.7,29.2,29.7,17,-50.9826657,-50.217
48435,4273,60.951,3.654,49.604,6,60.435,24.4,17.8,21.8,26.6,1.6,-57.8034682,-53.852
46079,11994,2.361,4.429,48.233,3.6,53.175,7,28.4,19.8,31.3,6.2,-27.4646688,-25.405
20017,2798,4.181,4.069,49.309,3.7,47.025,8.4,24.7,28.2,28.3,46.1,-52.1797451,-48.51
19109,15154,2.09,2.486,49.753,2.8,52.967,6.6,19.4,23.1,32.7,18.1,-39.5159516,-36.543
13313,93698,33.893,9.455,50.317,6.3,43.731,31.5,14.3,27.8,33.5,353.2,-40.7282425,-44.757
8011,6560,31.492,14.048,34.648,3.9,35.424,21.6,7.5,22.5,26.5,4.3,-33.9050132,-30.92
20107,9335,2.297,3.985,50.461,6.4,44.52,11,14.3,32.7,31.6,4.5,-62.4653191,-62.071
19133,8882,1.793,3.118,50.663,4.3,43.178,8.9,14,30.1,32.8,23,-39.2343486,-41.348
13031,69213,3.752,33.46,50.681,6,36.315,13.7,28,24.6,33.5,104.4,-23.7435181,-23.452
29227,2014,1.41,2.722,51.191,3.2,38.802,10.8,16.4,27.7,30.2,61.1,-59.8012647,-58.604
27155,3573,2.558,8.233,50.221,4.1,49.536,9.6,16.8,25.6,32.1,26.3,-27.4141631,-23.395
37167,59794,4.052,15.54,50.097,5.3,41.921,18.4,15.6,30.6,30,113.4,-51.0592533,-50.185
40117,16419,3.121,20.936,50.067,5.6,43.476,12.3,16.5,32.1,33.9,67.6,-57.5302092,-53.183
34025,644105,10.709,15.448,51.352,5,87.22,7.4,42,18.5,23.2,2621.6,-2.7811641,-9.465
28047,181191,5.539,30.683,50.573,6.1,41.01,14.4,20.8,27.9,32.3,92.7,-25.2006124,-30.658
47175,5480,1.409,2.537,49.762,8.2,34.884,19.8,12.4,33.5,32.1,85.5,-61.5542622,-53
37035,159125,9.197,15.512,50.858,5.6,45.08,17.3,21.5,28.2,29.5,55.8,-37.0380581,-38.01
51089,54888,5.565,24.959,51.741,6.5,34.842,22.2,11.5,37.6,32.3,141.6,-29.1055354,-29.165
37023,89548,6.056,13.32,50.406,5.7,39.275,22.5,17.4,25.2,32.4,362.9,-40.1349715,-39.351
21215,17737,2.012,3.918,49.475,4.4,67.437,11.8,17.4,25.7,30.3,74,-54.3092134,-55.45
48083,8480,17.978,6.524,50.048,5.6,37.497,19.2,14,26,28.1,3.6,-77.3520853,-76.754
48471,64119,18.241,26.579,41.525,5.1,39.984,17.1,18.4,24.6,29.7,98.4,-31.7253939,-34.512
54049,56706,1.316,6.187,50.802,6.9,43.729,11.7,20.9,27,32.6,182.7,-28.6849655,-33.461
40119,79727,4.707,19.416,48.797,3.4,41.037,9.2,36.4,23.8,28.9,29.2,-23.3073576,-28.322
12071,586908,19.909,13.015,50.989,5,49.147,13.1,25.3,23,24.6,788.7,-19.1805514,-20.386
36023,47996,2.582,5.137,51.338,5.9,48.357,9.9,22.7,20.5,26.8,99.4,-1.918509,-6.682
48109,2300,73.792,9.079,51.342,4.4,33.637,34.8,11.7,24.2,27.6,6.7,2.662037,22.835
29067,13608,1.249,3.417,50.505,6.8,31.805,20.8,9.7,32.2,32.5,20.8,-69.7428572,-67.557
55069,29404,1.447,2.991,49.678,5.2,48.881,10.9,15.2,24.4,32.8,32.7,-22.7677759,-20.806
32023,44234,14.509,10.109,49.439,8.7,42.881,16.5,13.4,29.7,31.5,1.3,-40.3530895,-41.981
19073,9251,2.692,2.526,51.191,3.4,49.125,9.4,17.3,28.3,29.6,14.6,-28.870872,-23.751
40089,33370,5.728,33.143,50.974,7.7,34.964,19,14.2,36.5,35.3,60.5,-66.5126013,-63.9
1127,68742,2.412,8.858,51.366,7.2,37.245,22.9,10.7,30.5,33.2,84.7,-67.9114533,-67.442
29179,6202,1.539,4.353,48.772,7,31.82,24.8,6.2,31.1,32.6,41.3,-66.8283808,-61.412
48015,27248,26.246,12.462,50.418,4.6,58.792,14,19.5,22.3,27,36.8,-58.3757043,-59.714
42065,44634,0.864,2.093,50.2,5.9,43.81,11.2,14.3,29.1,31.5,107.5,-58.8547143,-59.813
28001,30722,7.996,55.318,49.494,8.1,32.327,20.5,17.2,29.4,37.7,13.8,16.1421615,14.704
24031,971600,18.978,38.676,51.804,4,97.279,8.7,57.4,15.9,20.1,72.9,59.6442483,55.542
27055,19244,0.991,2.855,50.423,3.8,59.9,8,22,24.2,25.7,2081.7,-12.9458042,-13.99
26151,42064,3.675,2.717,50.339,6.3,42.081,12,11.6,24.6,31.3,122.4,-45.5671389,-44.551
48143,36184,20.488,5.557,50.861,3.9,41.914,17.2,25.6,22.5,28.2,790.6,-63.8822971,-65.503
48249,41001,79.97,3.572,50.648,7.9,46.2,28.4,10.7,24.6,28.5,4.7,-9.7593094,10.343
47105,46725,8.042,4.481,50.882,5.7,53.945,14.4,25.6,28.4,27.5,58.5,-50.3117865,-54.377
30023,8792,3.009,7.134,46.745,3.9,38.178,9.1,18.6,23.3,25.9,3.8,7.6875895,6.841
21195,65446,0.808,2.18,51.045,9.5,32.666,28.3,12.5,34.6,38.9,84.5,-60.7734153,-62.73
48223,34581,16.614,11.255,50.846,4.2,44.076,19,15.2,26.6,30.5,121.7,-60.6800075,-60.819
29037,100184,4.352,7.868,51.118,4.8,60.97,7.8,24,23.2,30.3,12.3,-31.6070931,-35.867
42103,60529,10.52,10.061,49.829,6.3,58.375,9.5,22.9,22,29.1,11379.5,-19.0268477,-26.042
31163,2881,1.909,1.715,50.566,2.9,43.883,10.7,14.5,27,33.1,2.2,-57.6560659,-51.835
47045,37811,3.301,17.336,51.738,7.3,43.425,15.6,19.9,34.2,37.2,101.4,-57.0992771,-55.38
31125,3460,2.587,1.892,50.125,2.5,48.535,11.7,14.4,22.8,29.8,3.5,-58.9715536,-61.101
19027,20674,2.298,2.781,51.342,2.6,52.367,8.4,18.2,26.9,30.7,17,-38.0414645,-31.835
36025,45514,3.863,4.777,49.656,6,45.86,12.5,20.5,22.3,27.9,98.9,-18.3929964,-29.177
40027,244589,8.181,20.49,50.178,3.4,58.205,8.7,31,26.2,30.1,1.3,-14.0676919,-21.659
36031,37686,3.241,5.918,47.913,6.1,50.182,12,23.8,27.8,27.3,881.4,4.9871597,-3.415
48473,36530,29.598,30.173,50.025,4.8,50.589,20.6,18.4,29.3,33.6,86.5,-26.6956981,-28.603
46013,35204,2.498,9.243,50.726,2.7,53.15,8.1,26.9,21.6,32.2,40.3,-23.0352767,-25.824
37051,315207,11.255,47.275,51.095,7.4,42.582,10.6,22.9,24.9,32.3,146,16.6068637,16.021
37011,17932,4.817,6.36,45.509,6,37.131,19.1,20.1,23.8,26,64,-52.6644111,-56.526
37137,12422,3.756,22.925,48.736,6.1,43.097,13.3,19.9,26.8,31.5,336.2,-27.991089,-26.551
5117,8582,1.303,13.738,50.151,4.8,39.896,20.7,10.4,35,36.3,13.4,-61.0014306,-49.157
29171,4759,1.564,1.956,49.135,4,34.684,13.7,15.2,33.1,31.9,95.5,-68.7420585,-67.635
40069,10468,4.8,26.038,50.993,6.4,35.977,19.9,17.9,32.7,39.2,8.5,-63.5850388,-57.461
48323,53203,94.961,3.303,50.348,10.7,32.248,42.5,12.1,23.9,29.4,33.4,9.4552326,55.792
51735,11794,2.521,5.921,50.51,3.8,84.213,7.3,35.8,21.7,24.7,793.3,-45.1953672,-49.058
6085,1784642,26.333,44.31,49.668,4.2,97.219,13.2,47.3,15.2,19.5,1381,47.4121972,52.383
18103,36001,2.872,8.187,46.372,5.2,41.065,15.6,10.7,30.1,35.7,30.8,-53.1334209,-53.638
19171,17377,8.485,11.634,50.885,4.3,54.957,9.6,16.2,31.1,31.3,156.3,-19.3191865,-20.542
29127,28449,1.617,8.407,51.451,4.4,42.088,16.1,18.4,29.4,37.3,17.4,-50.2921786,-49.798
18081,141501,3.505,6.538,50.732,4,58.833,8.3,27.3,22,30.2,75.7,-34.119663,-42.486
30025,2725,2.006,3.229,48.809,2.3,59.102,6.9,16.4,27.7,27.7,12.6,-76.3809524,-76.016
45063,255607,5.767,19.589,51.174,4.8,54.098,11.5,28.7,23.3,33.4,46.9,-30.1007138,-36.71
48347,64117,18.869,22.697,52.134,4.7,38.895,18.1,25,28,32.2,1.2,-31.2787008,-35.35
48307,7980,31.231,5.503,49.958,4.8,39.649,21.4,15.7,26.9,28.5,6.6,-70.2561118,-66.948
19123,22000,2.061,4.238,49.646,3.9,48.584,9.2,22.4,24.8,31.9,27.9,-47.5797965,-45.721
28075,79099,2.246,45.46,51.72,6.7,38.869,15,19,35.5,32.3,112,-16.0239383,-23.005
51029,16080,2.372,37.295,45.356,5.8,38.731,27,11.2,33.9,33.5,29.6,-13.1996555,-11.546
5057,23027,12.656,33.4,51.684,5.2,33.136,19.6,14,35.3,40.3,31.1,-34.0537383,-28.73
53071,59059,21.597,7.851,48.845,5.8,49.819,11.4,26.5,20,28,46.3,-8.6689485,-16.178
54021,6824,6.023,15.825,40.291,7.8,32.705,22.5,16.6,28.3,39,25.7,-53.0803907,-53.481
34041,109638,8.651,9.609,51.277,5.2,71.294,9.9,29.5,22,28.8,5216.1,-16.2337342,-25.602
13129,53292,15.323,8.308,50.38,5.7,43.88,26.3,13.9,24.9,29.3,155.1,-62.5015603,-63.634
27041,36390,1.497,2.468,50.066,3.4,52.298,6.5,24.2,21.8,30,45.7,-32.8201945,-35.791
51137,33600,4.485,17.7,51.104,4.6,59.282,13.6,24,25.6,28.3,98.2,-21.3501012,-26.555
51027,22860,0.584,4.281,49.218,10.8,32.083,30.9,8.6,34.1,31.8,47.9,-67.5303806,-60.423
54047,22398,0.676,10.376,51.233,13,24.707,35.5,5.8,37.5,42.1,41.5,-58.4495174,-51.546
13039,48277,6.061,25.135,48.395,5.5,51.793,8.9,21.2,23.2,31.5,82.4,-30.7497467,-33.854
8051,15350,9.392,5.794,46.02,2.9,48.94,5.5,54.4,11.2,14.8,4.7,30.357462,19.55
51191,53018,1.447,3.186,50.829,4.8,43.353,16.4,23.5,27.2,30,97.8,-52.4936395,-53.514
51119,10731,2.31,20.215,51.018,4.3,48.921,10.4,28.3,22.8,26.2,84.1,-25.128961,-26.043
28081,81913,2.547,31.43,52.113,5.6,43.374,16.5,21.7,33,33,40.8,-32.5215132,-37.718
8001,440994,39.21,13.281,49.584,4.3,59.316,18.2,21.6,18.9,26.3,378.2,16.2815747,7.231
31179,9249,5.797,5.263,49.002,2.6,53.29,6.8,36.4,21.4,29.6,51.9,-48.4047619,-49.385
21179,43550,2.138,7.747,50.802,5.1,54.54,13.4,16.2,28.9,32.4,67.4,-36.6315337,-33.68
48161,19390,15.053,20.161,48.179,5.4,46.526,20.7,12.1,26.5,28.5,37.3,-61.4854781,-59.595
13287,9254,4.675,41.685,51.278,6.5,32.171,26.1,10.4,30.1,34.6,31.3,-24.7626582,-25.103
48467,52005,10.484,6.43,50.968,4.5,43.377,18.5,14.9,33.7,30.2,15.5,-72.0504053,-72.129
6013,1041274,25.296,33.191,51.206,5,80.338,11.1,39.4,18.1,25,1465.2,45.3297346,42.917
55077,14727,3.098,3.018,49.181,6.2,43.661,12.2,13,21.7,34.9,33.8,-27.3579702,-24.37
13191,11378,2.083,36.824,50.476,6.4,37.603,21.4,14.2,27.9,30.9,33.8,-20.9677419,-20.092
35035,63201,37.44,16.348,48.673,6.2,41.736,15.5,17.2,20.6,25.1,2.5,-25.6077383,-28.917
48505,14036,93.92,1.544,49.805,7.6,33.291,43.9,9.6,21.6,26.3,20.3,-5.3433144,32.802
4001,70591,6.471,76.698,50.582,13.4,32.366,24.2,10.1,21.4,35.2,6.4,33.694416,36.878
48283,5810,84.76,3.211,41.607,4.1,38.012,38.7,13.5,21.1,26.6,27.6,-11.762261,12.445
6071,2017673,52.188,22.825,50.229,6.5,51.951,21.7,18.8,19.1,27.9,101.5,10.6525745,8.765
29155,18193,2.42,29.344,52.82,9.1,32.12,25.3,11.4,30,34.4,13.1,-44.6381866,-33.494
55061,20315,2.583,2.563,49.386,4.1,56.16,8.6,14.4,26.9,33.5,60.1,-32.666391,-27.863
27039,19772,5.087,2.755,49.838,3.7,68.777,6.5,24.1,18.3,24.9,709,-30.3930417,-32.421
