fips,never,rarely,sometimes,frequently,always
48033,3.9,11.5,12.5,10.7,61.4
48035,3.1,15.4,10.2,24.8,46.5
48037,5.8,13.4,11.4,22.1,47.3
48039,2.1,4.2,7.5,17,69.1
48041,1.2,3.8,6.7,34.7,53.7
48043,1.1,1.2,7.7,17.2,72.8
48045,10.5,7.7,11.3,18.7,51.8
48047,6.1,0.4,16.6,9,67.8
48049,8.5,7.7,6.6,23.9,53.4
48051,2,7.2,7.1,28.1,55.5
48053,3.1,3.9,5.5,19.4,68.2
48055,0.1,0.1,6.3,18.5,75.1
48057,1.9,2.8,17.9,7.1,70.3
48059,4.9,6,11.9,20.5,56.7
48061,3.5,6.1,3.4,5.6,81.3
48063,1.7,6.4,21.3,23.5,47.1
48065,9.9,6.4,12.4,25.2,46.2
48067,3.4,14.5,17,20.9,44.1
48069,5.7,5.1,4.3,29.6,55.3
48071,2.7,9.4,7.8,20.1,60
48073,12.3,6.3,14.8,19.2,47.5
48075,14.7,12.4,18.9,20.6,33.4
48077,6.6,4.9,10.5,8.7,69.3
48079,2.9,7.8,6.8,22.9,59.5
48081,3.9,5.6,9.3,24.1,57.2
48083,5.3,4.8,8.4,25.9,55.6
48085,2.1,2.6,5.4,18.1,71.9
48087,23.9,14.2,17.6,16,28.4
48089,0.4,4.4,7.8,22.8,64.5
48091,0.7,4.4,6.3,14.6,74
48093,4.5,7.5,5.9,20,62.1
48095,1.2,2.9,7.2,27.9,60.7
48097,11.8,2.6,5.6,20.7,59.4
48099,1.5,2.7,14.2,19.4,62.2
48101,10.7,10.6,18.8,17.6,42.3
48103,8,5.6,9.6,19.9,57
48105,2.6,7.1,7.2,22.5,60.6
48107,3.1,7.1,5.8,22.7,61.3
48109,12.5,0.6,3.9,17.6,65.4
48111,11.9,7.4,12.3,28.9,39.6
48113,2.4,1.9,5.9,14.1,75.7
48115,3,2.3,7.4,11.5,75.9
48117,6.3,6.3,9.5,28.4,49.4
48119,4,7.4,9.4,28.5,50.7
48121,1.6,2.5,4.6,20.4,70.9
48123,0.3,1.9,9.1,6.1,82.7
48125,3.2,7.1,11.1,25.4,53.2
48127,2.1,5.9,9.7,13.3,69
48129,13.9,6.5,14.7,21,43.9
48131,12.2,0.3,13.2,5.3,69.1
48133,5.5,8.9,10.4,19.5,55.7
48135,8.5,4.7,7.6,20.4,58.8
48137,1.6,4.7,14.5,10.1,69.1
48139,2.7,1.7,4.4,19,72.2
48141,0.7,0.7,3.3,7.5,87.7
48143,1.7,9.6,7.5,20.2,60.9
48145,0.9,2.9,6.1,18.7,71.5
48147,11.7,12.6,13.1,22.6,40
48149,0.6,5,25.9,14.2,54.3
48151,9.7,9.7,10.9,18.6,51
48153,4.9,6.3,4.3,21.6,62.9
48155,4.5,10.1,23,14.7,47.7
48157,2.4,3,5.7,11.5,77.4
48159,1.3,5.5,13.1,32.7,47.4
48161,2.5,12.1,8.5,13.7,63.2
48163,13.6,0.7,3.8,10.8,71
48165,12.1,3.4,3.3,17.6,63.6
48167,3.3,3.7,10.5,20.7,61.7
48169,3.4,7.9,6.7,20.7,61.2
48171,9.5,9.1,10.7,11.4,59.2
48173,6.9,5.4,5.8,23.4,58.6
48175,0.1,2.5,16,7.7,73.7
48177,0.1,0.1,9.1,7.8,82.8
48179,13.9,6.9,13.4,22.2,43.6
48181,6.4,6.3,9.5,24.7,53
48183,5.3,6.4,7.4,18.6,62.3
48185,2.5,4.7,4,34.8,54
48187,2.7,2.2,3.2,12.5,79.4
48189,6.6,5.8,2.8,23.9,60.9
48191,17.9,6.5,19,15.7,41
48193,1.9,8.5,13.7,26.7,49.3
48195,13.6,7.6,12.6,23.4,42.8
48197,4.2,11.6,23.7,22.3,38.1
48199,2.1,5.4,10.2,18.7,63.6
48201,1.9,2.4,6.9,15.2,73.6
48203,8.6,3.7,8.8,19,59.9
48205,10,7,11.6,28,43.4
48207,8.7,12.8,13.7,20.9,43.9
48209,0,0.7,2.2,11.5,85.5
48211,18.9,12.5,13.9,13.8,40.9
48213,4.3,7.2,12.7,19.7,56
48215,5.5,0.3,3.3,8.4,82.6
48217,4.7,8.3,2.9,24.2,59.9
48219,3.1,7.2,6,23.7,60
48221,0.9,12.2,13.5,12.4,61
48223,5.4,2.6,6.2,36.9,48.8
48225,18.2,9,10.4,15,47.4
48227,6.3,6.3,6.1,21.8,59.6
48229,1.3,0.3,7.6,2.9,88
48231,6.9,7.2,8.2,28.5,49.2
48233,11.2,6.4,12.8,24.9,44.7
48235,0.9,4.7,5.8,27.6,61
48237,0.9,1.8,1.2,37,59.2
48239,2,6.2,14.6,7.5,69.6
48241,4,5.5,6.8,12.5,71.2
48243,0.9,0.5,3.8,18.6,76.3
48245,3.6,7.5,11,17.1,60.8
48247,7.1,0.3,7.9,9.9,74.8
48249,5.7,0.7,13.7,5.1,74.8
48251,2.4,7.9,5.6,19.9,64.2
48253,6.4,7.9,12.1,19.3,54.3
48255,0,0.1,10.4,14.5,75
48257,6.3,5.8,4.1,15.5,68.2
48259,0.2,5.9,7.6,15.8,70.5
48261,4,1,8,9.8,77.2
48263,6.9,16.8,17.2,16.7,42.4
48265,5.9,14.9,16.7,15.4,47.2
48267,3.6,12.6,16.5,20.7,46.6
48269,6.5,10.8,17.7,25.4,39.7
48271,0.4,5.9,12.1,8.4,73.3
48273,6.3,1.5,7.5,12.1,72.6
48275,6.3,10.5,18.4,14.5,50.2
48277,5.4,9.5,13.5,23.8,47.8
48279,3.8,6.5,4.6,25.5,59.7
48281,2.4,1.9,7.7,23.3,64.8
48283,15.2,0.2,8.3,9.7,66.7
48285,0.8,2.9,11.4,11.4,73.6
48287,3.5,12.2,14.8,14.2,55.3
48289,8.9,7.8,11.1,19.2,53.1
48291,1.9,3.4,11.4,18.2,65
48293,0.5,8.6,6.1,8.7,76.2
48295,14.7,14.3,9.9,19.5,41.5
48297,0.5,0.3,8.1,18.9,72.2
48299,8,3.6,5.6,21.4,61.5
48301,10.9,4.7,8.1,22.1,54.3
48303,3.1,7.2,5.6,23.2,61
48305,3.2,6.8,5.4,22.2,62.4
48307,3.1,5.3,9,34,48.6
48309,2.2,4.9,4.6,16.1,72.1
48311,4.3,0.2,21,20.3,54.2
48313,6.5,3.2,9.7,33.7,46.9
48315,7.6,6.7,11.8,21.1,52.8
48317,7.5,4.3,5.6,23.5,59.1
48319,4.3,9.1,16.3,24.7,45.6
48321,0.4,5.1,11.3,16.1,67
48323,0.5,9.1,12.9,13,64.5
48325,0.6,1.7,7,15.5,75.3
48327,1.3,4.8,8.8,28.9,56.2
48329,8.3,4.4,6.6,21.9,58.8
48331,0.6,1.9,7,22.8,67.9
48333,4.1,11.7,6.2,26.1,51.8
48335,16.8,13.1,8.7,12.6,48.9
48337,4.1,8,12.9,22,52.9
48339,3.1,7.3,6.1,14.5,69
48341,10.1,6.4,12.3,27,44.1
48343,3.8,11.6,21,17.6,46
48345,6.7,5.3,8.4,20.6,59.1
48347,9.4,6,9.7,22.1,52.8
48349,0.6,2.4,11.4,21.7,63.9
48351,5.7,4.9,11,15.2,63.1
48353,9,7.2,10.8,18.7,54.4
48355,2.4,3.4,2.8,7.9,83.5
48357,15,10.4,10.5,20.1,43.9
48359,8.4,6.5,10.9,27.8,46.4
48361,5.1,7,10.5,15.7,61.8
48363,2.7,2.3,2.9,18.1,74
48365,2.7,3.3,21.1,28.1,44.8
48367,2,4.8,5.5,20.6,67.1
48369,3.3,8.1,8.9,27.7,52.1
48371,5,5.1,15,19.7,55.1
48373,1.6,9.9,5.2,14.4,68.9
48375,6.7,6.3,11.3,27.2,48.5
48377,0.3,0.3,3.2,17.4,78.9
48379,14.3,6.2,3.8,24.5,51.2
48381,6.3,6.3,10.9,27.4,49.1
48383,5.8,6.1,6.4,23.7,58
48385,3,6.5,16.4,18.7,55.4
48387,5.9,13.6,9.8,25.4,45.2
48389,7,4,8.6,20.4,60
48391,0.2,1.1,23.5,7.3,67.8
48393,16,7.4,13.3,20.5,42.7
48395,1.4,4.1,5.5,33.4,55.5
48397,3.3,4.1,10.1,18,64.5
48399,3.3,3.9,10.4,22.8,59.6
48401,3.8,4,10.1,33.1,49.1
48403,10.5,4.6,10.3,15,59.6
48405,9.6,3.3,7,22.2,58
48407,0.9,6.4,8.2,11.2,73.3
48409,1.5,2,5.3,7.4,83.8
48411,2.6,10.1,9.9,25.5,51.9
48413,0.2,2.9,5.4,27.1,64.4
48415,14.3,17.7,12.7,9,46.3
48417,6.1,9.9,14,18.3,51.8
48419,2.5,3.5,11.7,36.9,45.3
48421,12.5,7.3,12.9,26.7,40.6
48423,10.8,9.1,10.4,16.8,52.9
48425,2.7,16.1,13.3,20.1,47.7
48427,3.9,0.8,2.3,10,83.1
48429,5.8,14.9,22.1,12.7,44.5
48431,3.2,7.7,6.7,25.2,57.2
48433,8.4,12.2,12,22.4,44.9
48435,0.9,4.2,8,20.9,65.9
48437,8.4,7.5,5.3,25.5,53.2
48439,2.3,3.4,7.7,14.4,72.2
48441,5.4,5.9,12,19.1,57.5
48443,2.1,6.1,16.7,15.4,59.7
48445,3.4,6.6,6.1,22.6,61.3
48447,7.3,13.5,17.2,11.8,50.1
48449,1.9,11.7,19.1,26.4,40.9
48451,0.7,3.8,7.1,27.1,61.3
48453,1.5,0.8,2.4,15.8,79.5
48455,5.2,7.7,6.5,18.1,62.5
48457,2.1,6.6,5.4,15.5,70.3
48459,5.1,7.6,10.4,17.9,59
48461,7.7,5.8,8.8,21,56.7
48463,1.4,2.2,13.6,8.1,74.7
48465,0.3,5,9,7.2,78.4
48467,13.8,14.3,15.1,16.1,40.7
48469,0.8,3.9,13.8,5.8,75.7
48471,2.9,5.8,7.9,17.9,65.5
48473,1.6,6,7,23.6,61.8
48475,8,5.2,9.4,19.7,57.7
48477,2,3.1,8.7,32.8,53.4
48479,3.3,0,6.4,13.6,76.7
48481,1.1,7.2,7.6,21.6,62.5
48483,23,13.9,15.8,12.6,34.6
48485,7.3,4.6,9.6,9.2,69.2
48487,4.6,8.1,17.1,16.8,53.5
48489,3.4,1.5,6.7,6.4,82
48491,1.6,3.3,6.5,17.7,70.8
48493,0,0.3,7.2,20.8,71.6
48495,8.7,5,8.6,19.6,58.1
48497,0.8,12.7,4.6,17,64.9
48499,4.6,7.3,7.1,28.3,52.6
48501,8.4,3.5,6.5,25.4,56.1
48503,6.2,6.3,8.6,14.4,64.5
48505,4.7,0.1,3.5,13.8,77.9
48507,3.6,7.5,11.5,13.8,63.5
49001,9.9,2.6,27.1,28.3,32
49003,8.4,11.6,11.1,27,41.9
49005,9,10.8,8,31,41.1
49007,10.7,13.4,11.4,29.3,35.3
49009,9.1,29.6,10.2,33,18.1
49011,3.5,5.5,7.7,31.4,51.8
49013,5.1,25.9,3.3,46.9,18.8
49015,12.2,10.9,10.6,23.9,42.4
49017,6.2,5.6,23.2,26.4,38.6
49019,5.6,11.1,9.8,17.6,55.8
49021,6.5,3.6,22,26.2,41.7
49023,33.5,2.3,7.9,19.3,36.9
49025,6.1,4.1,22.6,22.7,44.5
49027,43.2,2.3,8.8,17.1,28.6
49029,9.2,15.5,5.3,37,33
49031,9.7,6.1,26.6,30,27.6
49033,7.7,11.3,6.2,32.7,42.1
49035,2.8,3.2,9.4,20.2,64.4
49037,4,6.4,4.2,21,64.4
49039,10.7,4.3,10.4,27.3,47.3
49041,15.2,9.6,17.1,30,28.2
49043,1.8,10,5.4,17.7,65.1
49045,0.2,11.4,14.1,21.2,53.2
49047,12.1,26.9,4.6,38.9,17.5
49049,6.8,3.5,19.5,24.4,45.8
49051,3.9,6.3,5.6,25.4,58.8
49053,3.4,5.6,12.3,26.9,51.8
49055,6.8,12.9,11.4,26.9,42
49057,6.6,8.9,7.2,28.7,48.6
50001,2.9,4.5,8.6,13.9,70.2
50003,2.8,5.8,6.1,8.4,77
50005,7.6,12.1,7.8,15.4,57
50007,3.1,7,6.5,11.5,71.8
50009,5.4,7.5,8.3,15.8,63.1
50011,4.2,5.8,5.6,13.4,71
50013,3.1,3.9,8.8,11.3,72.9
50015,2.7,18.1,6.2,14.1,59
50017,2.9,9.5,7.3,10.7,69.6
50019,7,17.4,6.1,14.9,54.6
50021,3.1,3.7,8.8,20.5,63.9
50023,5.1,19,10.4,5,60.4
50025,7.5,3.1,3.5,15.1,70.8
50027,6.1,5.5,3,22.7,62.7
51001,0.1,1.9,5.5,10,82.4
51003,2.3,2.2,5.4,9.3,81
51005,14.5,3.4,12.3,17.4,52.5
51007,1.3,6.9,11.6,13,67.2
51009,6.4,3.3,7.4,20.4,62.5
51011,6.3,1.8,10.5,20.4,61
51013,1,1.8,3.5,18.7,75
51015,2.9,3.7,6.1,17.3,70.1
51017,9.9,4.5,12.1,16.5,57
51019,5.2,9,11.5,24.8,49.5
51021,8.1,11.4,20,16.6,44
51023,4.3,7.9,10.6,22.1,55.1
51025,0.6,0.3,15.8,14.5,68.8
51027,3.7,9.9,21.9,18.1,46.3
51029,2,1,12.4,13.2,71.4
51031,7,4,8.3,22.2,58.5
51033,4.7,3.2,3.1,14,75
51035,6.4,7.3,8.4,28.5,49.6
51036,1.7,2,10.3,17.7,68.3
51037,8.4,2.5,14.8,13.3,61
51041,2.6,3,8,21.6,64.9
51043,1.3,3.6,5.7,15.4,74
51045,1.7,2.2,14.8,18.2,63.2
51047,5.3,6.8,1.3,21.3,65.3
51049,1.2,5.5,9.8,13.7,69.9
51051,3.1,12.9,12.9,18.2,52.8
51053,2.2,1.6,10.4,19.3,66.4
51057,1.6,8.1,18.1,16,56.3
51059,1.8,1.6,5.4,16.3,74.8
51061,4,1.3,4.2,13.3,77.2
51063,7.9,6.3,9.2,25.6,51
51065,3.7,1.4,7.7,10,77.2
51067,7.4,9.8,6.9,18.9,57
51069,2.6,4.8,4.8,26.4,61.4
51071,6.6,9,14,13.7,56.7
51073,0.3,0.4,3.5,23.4,72.4
51075,3.4,4.3,6.5,9.7,76.1
51077,14.1,6.5,7,19.6,52.7
51079,1.1,3.8,5.2,15.3,74.7
51081,1.4,0.2,14.5,15.8,68.1
51083,9.2,2.8,7.2,16.5,64.3
51085,4.3,5.2,8.7,25,56.8
51087,4,3.7,7.1,19.1,66.2
51089,6.3,8.5,13.2,15.4,56.6
51091,5.9,4.1,10.3,19.7,59.9
51093,3.9,5.5,5.9,27.7,56.9
51095,0.6,0.8,0.5,23.1,75
51097,0.7,4.1,14.9,19.1,61.2
51099,15.1,4.4,8.6,5.3,66.6
51101,1.2,7.2,20.1,16.9,54.6
51103,0.1,2.2,12.1,17.8,67.8
51105,10.7,13.5,7.2,10.4,58.2
51107,1.4,1.2,3.8,17.3,76.3
51109,2.5,4.5,3.6,14.6,74.8
51111,6.8,0.6,13.4,14.3,64.9
51113,1.7,9.7,6.4,15.4,66.8
51115,0.1,0.1,4.9,19,76
51117,6.3,2.2,12.8,14,64.8
51119,0.1,0.4,10.3,23.7,65.4
51121,5.6,4.2,9,17.1,64
51125,1.1,1.5,10.6,16.7,70.1
51127,0.8,3.5,7.9,17,70.8
51131,0.1,3.7,8.9,11.2,76.1
51133,1.7,3.8,9.5,14.1,71
51135,4.4,1.4,9.9,18.2,66.1
51137,3.3,13.2,3.8,15.3,64.3
51139,2.5,5.2,23.7,16.6,52
51141,4.2,9.8,16.6,20.3,49.1
51143,10.6,4.5,14.7,13.5,56.7
51145,1.2,9.2,7.4,16.2,66
51147,5.9,0.9,13.8,15.4,64
51149,3.3,3.3,12.7,18.9,61.9
51153,4.7,2.7,5.5,11,76.1
51155,8.3,5.5,16.6,17.3,52.3
51157,2.3,1.9,7.7,16.4,71.7
51159,1.5,7,10.9,16.7,64
51161,6.5,4.5,7.7,20.5,60.7
51163,1.5,11.2,6.8,13,67.5
51165,3.4,6.2,13.9,21.2,55.3
51167,8.2,13.7,21.2,24,32.9
51169,7.4,12.4,12.1,15.7,52.3
51171,2.3,3.9,13.6,28.8,51.4
51173,8.7,7.9,23.7,18.2,41.5
51175,1.9,1.3,6.3,21.6,69
51177,5,1.9,3,11.5,78.5
51179,4.5,3.5,9.7,9.5,72.8
51181,0.6,2.1,0.3,24.9,72.1
51183,1.2,1.2,6,21.8,69.8
51185,6.2,10.4,26.4,16,41
51187,2.7,1.7,8.8,20,66.9
51191,12.3,9.9,14.4,26.6,36.8
51193,7.9,3.6,12.7,12.7,63.1
51195,2.5,7.5,9.9,15.8,64.3
51197,9.6,7.5,17.2,21,44.7
51199,0.6,2.1,2.4,16.2,78.6
51510,3.2,2,6.5,17,71.2
51520,17.4,12.5,7.5,27.3,35.2
51530,1.8,15,6.8,12.5,63.9
51540,2.3,1.9,5,7.5,83.3
51550,1.8,2.5,9.5,18.2,68
51570,4.4,4.5,12.6,17.7,60.8
51580,18.4,1.7,13.3,18.8,47.8
51590,8.7,4.3,20.9,12.7,53.4
51595,1.5,0.1,14.8,14.8,68.7
51600,2.5,1.5,7.5,17.3,71.2
51610,0.7,3.3,3.8,15.8,76.5
51620,1,2.7,11.5,19.2,65.6
51630,3.8,0.7,3.4,13.6,78.4
51640,7.1,8.6,4.9,24.3,55.1
51650,0.8,2.5,7.8,11.8,77.1
51660,2.9,6.6,12.9,20.5,57.1
51670,3.8,3.8,14.9,18.7,58.8
51678,1,14.6,5.9,12.1,66.3
51680,7,3.1,7.3,22.2,60.3
51683,3.3,2.3,2.7,17.5,74.2
51685,7.1,2.5,1.7,16.7,72
51690,6.3,7.6,13.4,16.3,56.4
51700,1,3.8,3.5,14.5,77.2
51710,0.4,3,8.7,21.5,66.4
51720,1.7,5.6,8.5,15.5,68.7
51730,3.4,3.3,11.6,17.7,64
51735,0.4,1.4,7.3,21.9,69
51740,0,1.9,12.2,22.5,63.4
51750,7.5,4.5,11,17.7,59.3
51760,6,3.1,9.2,27.5,54.1
51770,7,5,8.8,21.2,58
51775,6.4,3.9,6.8,19.9,63
51790,2.7,3.9,5.7,15.8,71.8
51800,0.7,4.8,17.1,20.8,56.5
51810,1.7,4.1,6.2,20.2,67.8
51820,2.7,2.8,4.9,18.6,71
51830,0.5,0.9,0.1,24.9,73.7
51840,2.5,5.6,3.2,27.7,61.1
53001,7.7,5.1,7.2,7.6,72.4
53003,1.4,2.9,11.5,32,52.2
53005,8.4,1.1,6.4,8,76.1
53007,6.2,4.8,2.9,29.7,56.4
53009,0.1,0,2.8,22.5,74.6
53011,2,2.1,4.8,17,74.1
53013,8,3.1,7.9,22.3,58.6
53015,4.1,2,9.8,21.6,62.5
53017,6.7,4.7,4.2,27.1,57.3
53019,8.2,6.6,8.2,20.4,56.5
53021,10.6,1.3,5.9,6.9,75.3
53023,3.1,2.9,8.5,29.2,56.3
53025,3.2,5.2,10.8,14.6,66.1
53027,3,0.9,8.7,21.3,66.2
53029,1.5,0.9,6.6,15,75.9
53031,1.1,0,6.4,17.1,75.4
53033,1.6,2,5,19.1,72.4
53035,2.4,0.3,5.1,13.6,78.6
53037,3.2,8.4,3.3,17.9,67.2
53039,3.8,2.9,11.3,28.8,53.2
53041,3.3,11.2,12.8,11.1,61.6
53043,1.7,8.6,2.3,10.8,76.5
53045,1.1,2.4,9.1,15.2,72.1
53047,4.2,6.6,7.5,19.9,61.7
53049,8.2,1.6,12.8,6.3,71.2
53051,2.7,12.2,5.2,21.2,58.7
53053,2.8,5.7,10.3,20.6,60.6
53055,1.5,0.4,2.1,22.9,73
53057,3.5,9.7,3.7,17.7,65.3
53059,1.9,4.8,9.2,8,76
53061,1.7,1.4,5.6,19.1,72.1
53063,3.3,5.7,8,15.1,67.9
53065,5,3.9,6.9,25.7,58.5
53067,2.2,5.1,10.9,13.2,68.5
53069,4.5,5.7,7.9,16.1,65.8
53071,8.3,2.2,6.1,19.3,64.1
53073,4.2,2.8,6.1,12.2,74.7
53075,0.2,0.9,4.9,31,62.9
53077,1.2,3.5,6.9,14.3,74
54001,9.2,3.1,7.1,28.7,51.9
54003,6.5,4.9,19.6,16.6,52.4
54005,9.7,13.8,9.3,19.7,47.5
54007,10.2,13.1,16.7,20.2,39.8
54009,6.7,11,19.5,19.2,43.6
54011,9.2,9,15.4,18.6,47.6
54013,8.5,7,22.7,21,40.8
54015,9.8,9.7,16.2,15.2,49.1
54017,18.7,1.1,7.5,30.7,42
54019,14,8.8,22.6,13.7,40.9
54021,14.1,7.6,14.4,23.6,40.3
54023,10,23.2,6.7,19.3,40.7
54025,7,3,11.3,23.3,55.4
54027,2.1,3.5,8.8,23.6,61.9
54029,7.2,12.8,15.1,19,45.9
54031,3.9,15.2,10.3,23,47.6
54033,13.2,2.1,7.1,31.9,45.7
54035,11.1,5.5,9.7,21.6,52.2
54037,4.1,3.8,20,16.9,55.2
54039,14.5,3.9,6.4,14.7,60.5
54041,16.1,2.9,6.8,28.8,45.4
54043,9.1,7.7,16.4,16.7,50.1
54045,8.2,11,11.6,24.7,44.5
54047,7,9.5,18.9,22.6,42
54049,6.9,6,11.1,28.1,47.9
54051,7.5,9.5,7.7,25.6,49.7
54053,8.1,9.5,19.5,14.9,48.1
54055,7.6,15.2,17.4,10.3,49.5
54057,3.3,1.6,4.2,23.4,67.4
54059,8.4,9.3,9.3,17.2,55.8
54061,4.6,7.7,13.9,22.1,51.7
54063,4.8,6.3,11.6,14,63.4
54065,2.5,8.5,16.9,25.8,46.3
54067,6,8.8,16.6,14.3,54.2
54069,10.8,6.8,9.2,24.3,49
54071,6,14.2,12.8,21.4,45.6
54073,8.8,10.8,17,28.7,34.6
54075,7.5,3,17,22.7,49.9
54077,5.7,2.8,8.7,24.7,58
54079,8.7,4.8,8.8,18.4,59.3
54081,8.7,8.3,25.7,14.8,42.6
54083,9.8,5,14,26.5,44.7
54085,14.1,5.9,18.3,26.2,35.6
54087,8.2,2.4,19.1,21,49.3
54089,5.3,10.4,16.6,11.1,56.7
54091,7.2,3.2,9.2,28.8,51.7
54093,10.8,8.7,4.8,29.2,46.5
54095,8.3,5.6,13.7,27.2,45.2
54097,13.1,3.9,7.7,27.8,47.5
54099,11.1,11.9,18.6,16.2,42.3
54101,6.5,8.3,16.3,21.1,47.9
54103,5.1,6.7,8.1,27.9,52.1
54105,11.2,5.9,21.9,22.2,38.9
54107,9.4,9.9,14.9,27.7,38.1
54109,7.3,9.8,17.6,24.5,40.8
55001,16.3,18.9,22.7,21.3,20.8
55003,7.8,3.8,11.8,36.3,40.3
55005,13.8,16.3,7,25.9,37
55007,6.7,3.9,10.7,39.2,39.5
55009,6.9,5.3,18.4,20.8,48.6
55011,3.9,10.6,17.2,26.9,41.4
55013,9.7,16.3,8.2,23.6,42.2
55015,6.4,10,14.1,33,36.5
55017,5.9,9.8,18.4,24.6,41.4
55019,16.2,14.9,15.8,14.6,38.4
55021,3.5,7.3,8.2,22.2,58.9
55023,20.2,3.3,11,15.8,49.7
55025,1.7,2,9.2,23,64.1
55027,11,13.8,16.6,20,38.6
55029,2.1,3,5.9,26.4,62.7
55031,4.4,4.2,9.2,32.7,49.5
55033,6.2,7.6,17.9,26.6,41.7
55035,4.2,7.6,20.3,25.5,42.4
55037,5.3,7.3,14.3,23.8,49.4
55039,12.1,15.5,15.8,24.4,32.2
55041,8.5,5.3,16.2,21.5,48.4
55043,10.3,10.2,18,16.6,44.9
55045,9.2,8.4,11.9,26.9,43.6
55047,9.2,12.2,18.4,11.7,48.6
55049,6.5,7.7,9.2,33.3,43.3
55051,4,5.2,14.2,24.8,51.8
55053,2.7,10,14,32.9,40.4
55055,11.4,9.3,9.6,17.9,51.8
55057,11.3,12.4,18,23.2,35.2
55059,7.7,8.3,9.7,15.5,58.9
55061,3.3,3.5,11.2,20.8,61.2
55063,6.4,7.2,7.6,28.9,49.8
55065,5.6,9.8,19.7,25.3,39.6
55067,8.5,10.2,14.2,23.9,43.2
55069,10.1,10.5,13.2,20.4,45.9
55071,17.5,8.9,25.9,13.3,34.5
55073,12.3,13.6,16.5,23.6,34
55075,9.3,10.4,6.6,25.8,47.9
55077,17.4,19.1,20,16.3,27.1
55078,4.2,10.3,31,24.6,30
55079,5.3,6.7,11.9,26.4,49.7
55081,7.3,3,15.4,28.4,46
55083,7,8.2,18.6,21.5,44.7
55085,5.7,5,15.5,18.6,55.2
55087,8.5,12.4,13.5,30.2,35.3
55089,7.6,11.3,9.1,30,42
55091,7.1,5.6,19.8,23.3,44.3
55093,6.3,9.4,14.4,25,44.9
55095,8.1,11.3,15.4,25.3,39.9
55097,15.7,15.9,21.5,18.8,28
55099,5.9,8.1,7.9,15,63.1
55101,6.1,6.7,16.7,19.3,51.2
55103,31.2,7.4,5.5,11.6,44.3
55105,2.3,13.9,9.6,27.7,46.4
55107,9.5,13.5,10.6,16.8,49.6
55109,10.1,10.2,8.5,34.2,37
55111,6.3,16.3,11.3,19.3,46.8
55113,5.8,12.6,13.3,25.6,42.7
55115,5,12.1,35.5,18.8,28.6
55117,12.8,11.4,17.4,19.9,38.5
55119,20.1,16.5,9,12,42.4
55121,2,12.6,8.5,38.1,38.7
55123,15.7,5.2,9.3,24.4,45.4
55125,5.1,4.7,13.8,23.1,53.3
55127,11.6,14.6,13.7,19.1,41
55129,8.2,16.8,11.7,24.3,39
55131,3.1,14.2,22,29.8,30.9
55133,7.1,16.5,14.5,25.8,36.1
55135,7.6,6.9,20.6,14.3,50.6
55137,10.9,14.7,20.2,18.6,35.6
55139,7.4,19.4,12.6,15.6,45
55141,13.1,17.7,21.5,18.1,29.6
56001,13.6,10,15.1,18.1,43.2
56003,18.2,18.7,12,25.7,25.3
56005,21.6,16.4,13.1,20.1,28.9
56007,4.4,13.7,8.7,27.8,45.4
56009,13.8,11.3,12.1,29.3,33.5
56011,14.5,11.5,14.3,19.2,40.4
56013,16,6.2,6,29.4,42.4
56015,20.1,16.9,11.1,22.3,29.6
56017,20.8,9.3,6.8,30.7,32.4
56019,18.3,20.8,10.3,21.6,29
56021,14.3,12.7,10,22.1,40.9
56023,13.1,18.3,12.8,23.5,32.4
56025,10,8.4,9.4,32.5,39.8
56027,16.9,19.1,17.7,22.2,24.1
56029,18.9,15.3,19.1,20.5,26.2
56031,14.9,14.9,12.3,16,41.8
56033,17,25.1,9.9,20.3,27.8
56035,22.3,11.1,6.1,23.1,37.4
56037,6.1,29.5,23,14.6,26.8
56039,9.5,15.7,16,24.7,34
56041,9.8,27.8,15.4,20.7,26.4
56043,20.4,15.5,6.9,28.5,28.7
56045,14.2,12.9,14.8,20.7,37.4
